-24.931,-32.972,-31.208,-53.673
-38.609,-44.35,-31.077,-47.095
-27.986,-26.636,-45.391,-24.428
-64.143,-19.983,-8.7651,-11.597
-11.172,-38.208,-23.157,-42.946
-27.331,-45.317,-39.772,-58.412
-40.228,-48.166,-32.253,-53.217
-62.109,-24.164,-44.047,-8.8652
-44.888,-29.332,-42.804,-36.031
-16.955,-45.73,-37.337,-43.503
-22.814,-34.575,-36.734,-40.815
-37.906,-38.382,-41.732,-21.136
-47.236,-29.23,-41.19,-8.2573
-69.27,-23.631,-17.515,-7.9737
-15.99,-42.104,-48.836,-34.686
-21.905,-41.907,-50.905,-50.359
-32.494,-10.714,-47.565,-22.105
-66.172,-15.391,-47.963,-1.5088
-41.446,-35.975,-18.511,-34.694
-32.28,-51.711,-64.439,-32.879
-23.253,-62.294,-26.343,-45.533
-61.897,-10.52,-44.6,-4.162
-47.015,-11.83,-26.461,1.2188
-15.08,-24.235,-62.233,-17.334
-23.585,-49.943,-24.181,-54.894
-37.2,-42.246,-37.932,-20.501
-84.071,-35.59,-43.995,-16.353
-61.903,-42.773,-71.996,-15.324
-10.305,-41.657,-36.65,-44.833
-19.635,-34.924,-21.915,-37.571
-38.165,-20.669,-27.085,-42.344
-57.234,-24.914,-40.077,-9.5853
-73.96,-21.62,-11.301,-9.5755
-20.427,-37.599,-39.163,-35.566
-12.49,-56.543,-53.396,-33.864
-55.919,-28.299,-29.913,-28.035
-44.914,-23.81,-16.697,0.55421
-33.692,-41.24,-34.175,-22.991
-24.734,-39.86,-25.914,-39.485
-19.999,-42.151,-18.751,-55.86
-50.227,-28.833,-44.376,-9.1568
-59.616,-24.039,-25.335,-9.6968
-6.945,-37.214,-5.6748,-27.809
-28.908,-37.158,-39.044,-37.731
-27.719,-31.969,-31.85,-34.233
-36.708,-26.124,-59.903,-20.941
-61.848,-40.539,-28.699,-4.0684
-10.806,-62.862,-31.659,-67.792
-43.404,-49.605,-46.474,-42.188
-42.182,-33.005,-27.432,-23.601
-51.065,-29.153,-28.211,-19.277
-49.067,-26.792,-15.698,-15.871
-19.056,-25.819,-24.472,-34.614
-30.855,-37.376,-47.963,-38.612
-41.652,-53.507,-48.856,-23.315
-61.135,-23.69,-28.471,1.8231
-44.79,-18.142,-39.188,-31.96
-8.3476,-34.671,-31.192,-55.526
-37.997,-27.086,-29.309,-54.761
-28.974,-38.381,-31.842,-36.615
-59.714,-16.104,-49.596,6.2847
-25.426,-65.333,-22.625,-46.487
-27.301,-43.172,-37.481,-48.866
-41.135,-40.154,-31.689,-37.117
-47.358,-20.774,-38.825,-25.991
-41.405,-16.082,-33.952,-4.8879
-12.758,-41.38,-27.148,-13.454
-25.453,-27.268,-36.215,-47.924
-47.866,-12.762,-26.815,-39.822
-68.916,-30.141,-47.429,-16.323
-44.476,-21.567,-40.572,-10.3
-22.1,-43.427,-27.924,-56.605
-41.395,-34.839,-32.916,-34.562
-40.285,-29.519,-57.21,-33.751
-47.771,-30.159,-27.653,-15.25
-44.199,-28.74,-22.301,-19.096
-28.431,-44.514,-28.59,-46.789
-37.386,-32.172,-21.247,-65.812
-40.357,-29.621,-40.609,-30.465
-64.071,-24.296,-50.205,-14.258
-25.172,-39.528,-25.544,-50.749
-29.773,-61.568,-37.773,-68.609
-25.319,-60.551,-30.256,-53.1
-62.508,-10.264,-54.273,-56.349
-40.939,-36.628,-47.293,-38.901
-45.886,-39.81,-14.559,-34.757
-25.056,-40.197,-31.52,-40.5
-39.662,-22.079,-41.095,-59.587
-55.699,-36.928,-27.737,-45.176
-48.166,-40.583,-47.595,-62.21
-38.052,-58.559,-28.788,-67.812
-40.087,-52.623,-32.865,-42.31
-35.576,-34.723,-34.997,-59.611
-42.881,-14.513,-40.979,-57.415
-52.945,-28.238,-20.263,-35.824
-24.24,-63.956,-35.034,-53.058
-41.762,-37.456,-35.152,-55.05
-68.818,-24.041,-37.7,-25.167
-36.402,-26.184,-26.85,-28.478
-51.481,-39.407,-47.228,-44.923
-33.651,-46.07,-38.995,-20.868
-24.495,-29.047,-36.17,-31.405
-28.471,-39.961,-43.595,-62.427
-53.339,-15.832,-43.434,-24.668
-32.883,-56.234,-14.6,-32.727
-34.596,-43.179,-40.617,-25.077
-25.906,-43.259,-28.824,-32.839
-32.939,-27.179,-30.546,-30.993
-45.947,-13.282,-26.513,-1.2781
-29.307,-39.823,-38.514,-29.685
-25.738,-45.925,-25.724,-30.279
-31.754,-36.302,-33.332,-52.601
-51.32,-15.63,-36.748,-15.872
-43.416,-42.91,-42.341,-8.4486
-21.362,-28.162,-20.538,-27.828
-28.946,-37.618,-51.574,-48.644
-21.099,-40.723,-40.003,-25.781
-45.224,-4.9206,-36.594,-7.5399
-58.226,-43.035,-45.899,-6.2165
-24.1,-32.005,-30.16,-34.718
-34.521,-27.198,-35.408,-45.099
-33.724,-28.348,-42.604,-45.074
-78.522,-14.334,-36.974,1.2401
-51.594,-41.3,-24.694,-19.527
-49.607,-32.047,-21.238,-42.811
-28.162,-37.707,-28.038,-41.972
-50.194,-27.067,-26.956,-3.3405
-70.274,-30.93,-44.607,-5.0602
-27.626,-68.935,-22.876,-31.125
-13.013,-37.739,-42.495,-50.47
-41.623,-50.516,-44.221,-38.059
-47.9,-13.55,-25.098,-20.303
-53.726,-30.417,-25.736,7.3848
-14.76,-59.162,-40.387,-45.981
-25.217,-40.871,-41.969,-42.838
-45.956,-32.806,-39.653,-20.458
-35.545,-31.402,-32.196,-16.295
-39.704,-18.449,-23.604,-14.674
-19.514,-32.519,-16.148,-21.437
-18.26,-31.078,-37.73,-50.243
-47.213,-24.159,-48.843,-24.558
-48.439,-49.885,-22.013,-7.0095
-64.796,-18.486,-49.382,-11.445
-16.687,-33.579,-43.399,-57.166
-39.639,-52.573,-36.118,-53.955
-27.764,-24.324,-39.219,-38.502
-58.892,-14.907,-19.662,-6.9119
-50.18,-53.177,-26.37,-9.8705
-18.626,-32.403,-32.399,-39.735
-41.047,-42.623,-46.318,-27.83
-24.522,-40.09,-29.555,-25.205
-54.111,-24.315,-38.139,-5.4242
-39.964,-15.048,-34.5,-33.512
-31.656,-59.775,-31.806,-56.67
-40.731,-54.016,-38.281,-54.288
-63.089,-19.964,-28.346,-2.0284
-55.777,-41.626,-44.85,-4.0898
-18.299,-28.955,-30.716,-40.464
-29.456,-32.356,-54.475,-39.329
-29.231,-40.045,-35.05,-38.945
-55.309,-30.433,-32.589,-8.9358
-45.045,-14.492,-28.629,2.2919
-21.477,-25.958,-64.473,-25.042
-42.423,-63.859,-40.896,-54.623
-41.249,-27.945,-41.678,-47.647
-70.64,-24.206,-39.715,0.50834
-45.297,-31.82,-33.169,-27.65
-23.751,-40.978,-24.968,-33.484
-22.647,-36.046,-35.517,-42.206
-47.174,-32.379,-47.595,-14.942
-58.91,-21.982,-40.101,-11.905
-51.494,-30.462,-24.785,-34.542
-16.37,-59.333,-56.96,-58.824
-23.793,-32.969,-33.202,-59.804
-43.367,-21.285,-26.292,-29.461
-79.956,-30.44,-20.475,-6.7702
-24.16,-43.889,-47.601,-102.29
-29.738,-48.664,-25.295,-48.604
-35.615,-56.463,-50.305,-42.147
-32.394,-24.083,-34.353,-32.713
-49.691,-26.692,-20.833,-46.881
-24.025,-32.199,-7.0221,-28.572
-21.25,-32.82,-35.834,-77.426
-27.4,-18.56,-20.864,-33.026
-44.854,-35.015,-26.173,-41.573
-60.248,-36.849,-36.936,-35.849
-22.03,-34.641,-37.243,-84.236
-17.554,-27.449,-34.455,-57.02
-28.602,-23.603,-23.373,-68.296
-52.557,-24.924,-34.34,-12.192
-29.5,-20.736,-18.455,-50.338
-20.274,-33.806,-27.914,-46.934
-30.657,-30.427,-32.517,-54.08
-52.169,-35.583,-41.347,-27.838
-53.541,-27.652,-29.253,-14.214
-55.85,-31.905,-38.327,-11.548
-18.259,-38.313,-59.142,-61.892
-18.598,-33.664,-33.255,-50.394
-61.137,-15.207,-9.4124,2.9603
-41.654,-56.876,-50.407,-15.025
-40.765,-16.338,-37.898,-46.014
-16.928,-50.193,-39.75,-39.78
-19.419,-30.817,-32.193,-32.728
-57.05,-21.165,-26.571,0.69719
-65.951,-32.527,-21.011,0.7418
2.7666,-20.03,-85.037,-24.514
-38.93,-61.563,-39.159,-37.322
-32.02,-51.172,-35.196,-41.487
-63.549,-12.272,-43.358,4.8978
-32.987,-42.475,-15.317,-21.679
-18.3,-36.873,-31.16,-39.847
-20.127,-50.581,-39.361,-41.305
-43.408,-45.737,-35.481,-17.08
-56.498,-13.766,-45.516,-6.3227
-46.824,-45.128,-15.151,-54.385
-13.502,-44.585,-56.739,-57.486
-41.837,-30.056,-25.669,-38.117
-27.396,-28.665,-28.946,-25.414
-52.793,-13.386,-17.34,-6.7096
-8.7479,-27.912,-8.5781,-29.305
-27.468,-41.098,-37.968,-44.417
-31.993,-25.831,-24.893,-27.435
-45.235,-13.762,-23.425,-4.856
-49.143,-29.303,-44.722,-19.777
-12.707,-43.394,-39.172,-34.516
-30.369,-41.459,-33.847,-42.146
-41.186,-33.975,-46.571,-31.243
-50.411,-41.99,-20.726,-4.6795
-92.343,-25.869,-51.665,-16.624
-7.6135,-32.394,-25.383,-47.286
-19.91,-39.131,-46.984,-38.171
-38.129,-33.109,-32.105,-35.381
-61.037,-25.38,-38.203,-4.4188
-59.56,-47.487,-4.2058,-16.318
-24.6,-27.784,-40.505,-41.83
-27.878,-36.851,-46.778,-39.693
-47.935,-24.193,-28.897,-21.106
-58.592,-51.824,-58.503,3.0224
-17.428,-28.411,-18.044,-51.212
-33.86,-42.54,-65.763,-44.242
-29.465,-43.453,-35.091,-42.504
-51.061,-25.683,-21.709,-29.29
-40.762,-34.272,-37.549,-17.864
-35.138,-77.495,-23.707,-64.911
-17.379,-48.723,-35.945,-61.009
-36.477,-26.932,-23.26,-30.118
-55.355,-46.611,-34.227,-13.828
-55.584,-16.167,-33.484,-18.582
-31.527,-50.312,-36.529,-46.682
-39.116,-41.955,-34.235,-24.872
-45.176,-54.183,-36.737,-28.145
-43.881,-21.625,-29.841,-11.563
-38.355,-19.395,-35.427,-42.36
-24.384,-43.142,-52.528,-61.077
-18.954,-40.613,-16.58,-52.571
-51.647,-27.486,-37.513,-18.65
-45.071,-38.88,-50.777,-15.391
-38.042,-14.104,-18.872,-26.25
-33.116,-47.443,-36.424,-44.562
-25.233,-49.071,-47.799,-37.684
-28.471,-19.821,-38.474,-25.413
-60.357,-16.739,-23.647,-3.3889
-35.131,-38.852,-38.894,-48.87
-39.918,-35.851,-34.534,-38.938
-35.248,-36.78,-24.626,-48.81
-50.787,-34.145,-26.228,-24.867
-67.657,-9.5289,-34.597,0.02014
-4.4869,-38.184,-23.415,-26.891
-17.744,-37.568,-27.554,-60.641
-23.912,-34.335,-32.432,-54.673
-64.773,-29.786,-30.008,-8.4642
-74.94,-30.251,-38.998,-12.53
-3.0959,-43.683,-32.31,-45.457
-39.746,-59.617,-42.886,-43.559
-42.778,-33.617,-32.333,-35.195
-77.527,-11.371,-34.293,-21.843
-48.81,-22.825,-12.653,-52.789
-11.855,-39.434,-35.456,-68.625
-23.749,-41.836,-29.539,-64.296
-36.784,-40.69,-27.506,-27.867
-54.555,-21.06,-53.144,-35.393
-35.241,-26.288,-15.741,-62.836
-21.417,-50.585,-25.642,-64.47
-15.003,-48.336,-38.259,-53.115
-45.114,-20.47,-20.067,-51.135
-54.879,-42.372,-36.379,-33.189
-35.064,-26.241,-29.571,-85.884
-17.422,-29.228,-45.049,-71.122
-45.654,-31.84,-35.451,-40.113
-27.1,-34.634,-37.748,-34.535
-57.895,-7.1418,-24.02,-9.2218
-18.051,-38.476,-20.167,-30.352
-23.437,-35.496,-40.374,-59.793
-33.714,-41.193,-27.105,-31.303
-52.024,-26.186,-38.823,-21.208
-50.36,-29.465,-42.825,-22.6
-33.697,-33.591,-41.87,-36.629
-22.766,-64.969,-29.702,-50.549
-45.052,-29.338,-46.687,-33.52
-52.336,-35.39,-38.07,-11.363
-61.323,-24.325,-21.516,-15.026
-11.701,-46.783,-37.54,-61.219
-42.323,-34.865,-38.411,-42.943
-31.208,-25.615,-19.335,-41.672
-59.111,-15.966,-56.993,-1.4586
-48.602,-45.382,-29.901,-34.325
-42.018,-40.296,-58.533,-33.716
-22.657,-43.235,-31.056,-48.515
-51.511,-35.771,-28.841,-10.126
-63.548,-7.2283,-25.808,0.85982
-10.858,-12.847,-40.142,-12.851
-35.951,-60.77,-25.276,-46.924
-51.652,-40.731,-28.562,-43.799
-55.757,-23.145,-36.289,-18.612
-56.915,-32.256,-48.278,-15.563
-18.638,-38.722,-23.322,-41.121
-41.707,-47.38,-59.776,-40.838
-36.825,-22.508,-25.07,-37.342
-64.659,-15.689,-28.732,-23.977
-52.964,-16.812,-25.582,-11.469
-20.619,-38.651,-24.61,-39.59
-31.121,-40.144,-37.264,-23.474
-39.976,-27.087,-34.72,-35.953
-56.919,-33.197,-17.802,-16.386
-46.785,-38.094,-17.988,-27.682
-34.747,-52.357,-46.38,-64.422
-22.972,-58.956,-10.752,-58.813
-42.639,-32.849,-41.469,-11.79
-47.856,-21.485,-38.727,-13.117
-34.621,-44.123,-22.823,-25.108
-32.179,-60.434,-36.526,-44.367
-29.376,-36.389,-24.65,-32.05
-26.049,-31.161,-27.064,-35.736
-52.57,-34.538,-42.439,-3.7344
-30.244,-34.694,-19.677,-30.368
-40.258,-28.47,-32.857,-36.862
-46.217,-30.232,-26.062,-34.021
-43.38,-24.725,-25.095,-17.143
-43.898,-34.761,-12.283,-10.007
-17.145,-35.03,-35.316,-54.819
-35.418,-51.579,-40.674,-70.704
-46.36,-49.617,-28.051,-25.895
-58.125,-18.632,-25.749,-11.155
-84.27,-56.086,-35.535,-5.0238
-7.0264,-29.356,-35.59,-53.79
-58.656,-34.46,-23.943,-35.45
-25.048,-54.726,-21.6,-34.188
-45.856,-6.7229,-37.358,-1.3156
-50.033,-42.634,-10.122,-44.945
-42.027,-46.848,-46.671,-32.494
-33.911,-35.516,-40.723,-39.065
-31.626,-26.685,-20.073,-29.356
-59.675,-40.282,-40.026,-3.8148
-35.624,-13.511,-51.889,-18.503
-41.002,-55.398,-44.536,-26.746
-25.125,-40.167,-25.787,-55.441
-39.12,-28.68,-51.983,-20.419
-53.865,-22.956,-48.572,-10.094
-31.322,-20.304,-32.026,-46.695
-34.608,-52.778,-56.102,-48.257
-33.364,-32.193,-21.018,-32.809
-30.796,-20.958,-34.503,-16.433
-37.746,-15.732,-29.137,-22.971
-29.996,-28.745,-22.864,-29.757
-30.043,-37.128,-26.761,-40.745
-33.528,-39.034,-31.097,-62.106
-51.846,-6.8089,-27.389,-16.362
-25.314,-34.996,-37.207,-64.884
-28.257,-40.792,-29.179,-70.209
-22.338,-65.595,-34.292,-46.606
-58.905,-40.608,-49.927,-58.202
-40.983,-26.693,-52.374,-41.901
-51.329,-37.551,-15.836,-35.244
-26.516,-26.227,-38.862,-73.004
-32.7,-30.474,-32.178,-63.468
-46.79,-31.983,-19.121,-29.51
-49.744,-23.15,-36.436,-71.456
-27.08,-66.442,-41.488,-92.972
-37.057,-34.723,-28.907,-36.365
-29.949,-38.67,-44.082,-66.98
-71.271,-30.263,-41.724,-48.758
-50.6,-58.281,-14.629,-40.294
-30.049,-39.925,-24.105,-37.515
-16.751,-34.576,-29.862,-51.055
-50.084,-27.769,-34.301,-37.119
-34.955,-45.391,-32.368,-39.26
-60.724,-27.971,-45.385,-20.239
-27.716,-34.299,-46.971,-66.422
-32.193,-56.486,-30.781,-32.266
-37.706,-23.011,-17.926,-51.16
-66.974,-25.471,-42.692,-25.578
-41.359,-31.356,-23.887,-36.521
-30.315,-27.228,-43.318,-27.045
-36.703,-38.131,-20.439,-56.919
-58.33,-42.6,-30.811,-20.031
-50.41,-29.44,-53.56,-9.1473
-41.336,-28.242,-31.11,-28.871
-34.763,-53.965,-36.195,-23.369
-15.564,-33.349,-25.512,-47.956
-39.571,-24.351,-36.928,-18.125
-85.441,-32.745,-25.987,-18.367
-28.584,-47.3,-39.466,-47.021
-29.999,-62.064,-41.136,-35.183
-25.263,-22.423,-26.769,-37.477
-55.855,-22.902,-16.735,-2.9172
-49.081,-15.488,-35.54,-14.006
-23.506,-42.525,-33.756,-30.503
-36.032,-34.921,-28.169,-64.131
-40.401,-51.191,-30.502,-24.417
-43.525,-20.285,-39.263,1.8738
-58.319,-68.879,-19.905,-26.259
-37.667,-35.38,-32.027,-37.972
-20.175,-48.285,-46.447,-52.792
-39.693,-23.187,-24.089,-4.5595
-48.855,-31.337,-48.085,-2.9285
-45.477,-49.159,-19.693,-12.525
-0.25203,-51.64,-34.558,-49.18
-57.045,-44.12,-22.304,-28.121
-39.806,-15.755,-34.354,-20.527
-49.674,-42.471,-31.024,5.3249
-25.811,-23.112,-28.462,-24.388
-26.831,-35.792,-38.822,-40.003
-40.939,-44.176,-30.917,-40.165
-39.029,-20.171,-33.627,-21.933
-44.456,-38.539,-39.06,-14.001
-21.362,-33.328,-18.975,-20.936
-16.811,-27.07,-30.086,-41.46
-41.782,-18.097,-23.375,-36.306
-53.807,-54.867,-53.555,-16.533
-65.013,-33.305,-31.462,-9.0257
-4.7074,-46.066,-22.629,-52.714
-25.934,-37.335,-39.877,-39.879
-34.015,-16.499,-31.388,-31.903
-39.336,-18.627,-23.535,-20.143
-42.034,-53.797,-39.586,-18.676
-22.246,-40.655,-30.714,-31.868
-23.001,-43.148,-32.303,-33.712
-39.485,-29.118,-24.354,-21.676
-70.253,-29.091,-31.013,0.2892
-26.622,-32.876,-24.287,-56.401
-30.342,-36.353,-44.378,-37.088
-39.103,-53.221,-33.467,-37.389
-41.81,-33.201,-25.55,-9.5052
-66.227,-35.572,-55.88,-5.5829
-21.105,-46.148,-23.741,-51.014
-30.994,-29.349,-54.928,-47.342
-29.762,-33.668,-35.506,-34.795
-61.388,-39.013,-36.715,-3.0749
-47.817,-28.969,-53.247,-11.973
-46.623,-36.612,-47.173,-46.888
-46.667,-50.028,-51.358,-55.772
-16.651,-29.146,-24.201,-38.392
-68.908,-19.126,-44.315,5.4484
-56.214,-53.649,-42.385,-34.428
-19.448,-39.257,-21.279,-40.279
-23.961,-39.298,-41.527,-48.212
-40.225,-60.205,-39.735,-24.64
-46.127,-30.289,-34.197,-6.7352
-50.959,-25.297,-46.102,-37.663
-7.78,-60.777,-39.913,-75.13
-26.155,-35.413,-39.525,-42.864
-37.045,-20.854,-30.247,-29.714
-77.222,-42.059,-40.09,-4.2858
-14.503,-43.108,-40.169,-101.39
-28.089,-60.01,-22.679,-42.852
-37.858,-45.353,-26.993,-56.924
-37.513,-29.179,-27.515,-26.909
-51.764,-34.29,-28.766,-35.972
-13.942,-29.21,-17.56,-54.207
-34.51,-27.151,-31.268,-68.507
-14.948,-30.178,-36.601,-47.29
-39.772,-29.304,-49.798,-34.287
-54.481,-40.099,-48.77,-48.307
-20.423,-39.327,-9.801,-80.016
-22.276,-32.577,-36.659,-66.386
-57.425,-36.936,-29.499,-56.097
-36.47,-32.676,-45.945,-41.125
-52.16,-32.297,-31.345,-54.264
-22.38,-38.024,-24.332,-42.931
-50.897,-26.014,-33.448,-49.491
-25.066,-40.35,-31.188,-32.356
-60.453,-24.204,-35.873,-7.7
-20.733,-34.293,-21.187,-35.491
-32.418,-37.385,-33.245,-60.501
-33.656,-28.007,-47.877,-38.425
-54.603,-38.485,-15.824,0.95871
-63.278,-34.218,-47.589,-8.8753
-31.925,-43.474,-25.8,-55.359
-29.596,-51.846,-40.217,-41.671
-56.371,-48.838,-29.253,-46.266
-34.159,-21.858,-38.585,-9.6599
-48.378,-34.382,-35.397,-4.2928
-17.496,-27.666,-42.571,-26.65
-42.73,-53.697,-35.905,-31.933
-42.056,-41.707,-34.963,-37.454
-51.671,-6.3082,-47.322,-19.628
-47.197,-23.495,-34.225,-22.421
-9.4861,-43.521,-23.347,-27.784
-35.76,-31.382,-34.02,-43.425
-40.139,-16.526,-38.783,-20.692
-51.248,-34.705,-48.614,-5.8108
-37.164,-27.318,-27.698,-35.096
-3.2881,-34.866,-46.93,-74.062
-38.484,-36.125,-23.344,-45.154
-34.335,-38.244,-37.437,-21.023
-75.913,-17.744,-33.086,-0.97778
-25.59,-43.928,-26.61,-54.836
-30.085,-43.873,-30.864,-42.957
-26.559,-31.743,-22.445,-31.344
-45.884,-24.353,-32.71,-18.569
-71.178,-20.749,-46.706,-7.8822
-13.771,-50.039,-29.69,-27.814
-31.55,-59.983,-30.704,-40.371
-31.374,-40.25,-46.392,-35.552
-67.545,-34.196,-38.192,-4.3895
-76.011,-41.94,-62.405,-10.378
-21.745,-42.247,-27.929,-46.477
-29.703,-41.747,-35.886,-44.91
-40.151,-36.646,-33.537,-34.175
-62.598,-44.496,-59.371,-9.7673
-55.126,-15.295,-15.991,-21.253
-43.994,-47.423,-40.26,-39.925
-16.348,-36.749,-38.429,-46.442
-49.963,-33.614,-43.26,-18.99
-72.394,-41.284,-33.049,-2.1187
-27.425,-21.256,-17.832,-58.648
-29.877,-47.225,-17.843,-38.88
-30.797,-34.986,-36.829,-37.956
-54.763,-12.484,-19.325,-20.227
-58.845,-40.144,-54.313,-3.0171
-38.995,-51.479,-35.554,-30.031
-24.108,-29.023,-38.989,-54.646
-39.204,-48.418,-22.644,-47.156
-16.069,-37.752,-25.572,-34.615
-63.069,-27.297,-31.524,2.6006
-14.229,-33.345,-22.207,-39.098
-35.809,-40.782,-48.159,-31.836
-32.476,-31.311,-45.5,-30.231
-63.64,-25.888,-14.883,-22.105
-31.503,-30.622,-41.211,-25.647
-22.589,-45.231,-28.025,-37.714
-35.832,-38.199,-26.386,-43.997
-45.28,-44.285,-31.075,-41.778
-40.375,-42.939,-56.979,-5.0089
-47.835,-14.026,-20.722,-16.341
-11.474,-36.066,-43.624,-52.513
-23.595,-45.513,-35.512,-30.399
-33.618,-35.352,-25.034,-40.44
-53.04,-27.157,-33.629,-8.4078
-35.004,-57.835,-28.747,-28.229
-28.909,-44.093,-40.676,-35.615
-19.471,-50.098,-18.889,-54.82
-35.196,-32.31,-43.381,-12.691
-66.75,-8.2287,-38.188,2.7001
-28.829,-35.427,-32.489,-31.422
-44.578,-39.766,-23.37,-56.222
-21.108,-45.393,-60.117,-72.064
-54.086,-41.873,-46.165,-12.249
-63.404,-38.455,-23.3,1.4903
-2.8396,-40.057,-14.956,-46.969
-31.163,-46.018,-40.882,-56.064
-27.95,-31.444,-34.579,-50.888
-70.559,-25.083,-52.486,-31.429
-66.791,-31.876,-39.597,-44.686
-21.067,-48.696,-46.758,-48.227
-21.733,-30.73,-23.387,-65.58
-40.585,-36.842,-50.039,-33.644
-49.919,-19.017,-54.955,-38.075
